label	text
spam	恭喜您获得专属618红包！点击领取价值599元优惠券：http://shenme.com?code=ABC123，立即抢购：http://shenme.com/sale，限时24小时！点击链接享受9折优惠：http://shenme.com/sale2，中奖用户已抢购超10万件！
normal	各位同事好，以下是当前项目进展情况： 1. 需求分析完成度85% 2. 前端开发完成70%，待测试 3. 后端接口文档已同步至Confluence 4. 下次迭代计划：2024-01-10 附件包含详细甘特图，请查收。  如有疑问请联系项目组（张伟 13812345678）。
spam	尊敬的用户您好！点击链接立即注册会员，即可参与本次万元抽奖活动（链接：http://example1.com注册页面）。中奖名单将于24小时内公布，未中奖用户将自动获得50元优惠券。注意：本活动需完成3次推广任务方可提现，点击下载安装包（附件：win10激活工具.exe）。
spam	尊敬的用户您好！点击下方链接立即领取50%折扣优惠，本活动仅限今日24时有效。优惠链接：http://shortened URLs.com促...（含重复促销语句）
normal	各位同事，以下是第三季度项目进展：1. 完成用户认证模块开发（12月20日）2. 需求文档已同步至Confluence（附件）3. 下周重点测试支付接口，请提前准备测试环境。
normal	尊敬的财务部同事，附件为2024年第一季度财务报表，请于2024-03-05前完成审核。如有疑问请联系财务总监张伟（分机8023）。  附件：Q1_2024_Financial_Report.pdf
normal	各位同事好，根据最新安排，Q4产品发布会将于2024年1月15日（周一）14:00在总部三楼会议厅举行。请携带会议资料并提前15分钟签到。祝工作顺利！
spam	恭喜您获得【2024年度最佳幸运用户】称号！点击下方链接立即领取888元现金红包：https://safe-line.com reward2024.html 红包有效期至2024-01-31。转发3人再得额外奖励！
spam	尊敬的用户您好！恭喜您被选为幸运用户，立即点击下方链接领取价值5999元的iPhone14手机！本活动仅限24小时内有效，过期不候！链接：http://bit.ly/xxxxxxx（注意：该链接已标记为高风险）  您的专属优惠码：ABC123-456XYZ789  点击查看更多惊喜：http://bit.ly/xxxxxxx  注：本邮件含3处诱导点击链接，含2处重复促销话术
normal	各位同事，2024年3月15日（周五）下午2点于A栋3层会议室召开Q1项目进度会议，请携带最新方案文档。会议议程已附后。
normal	各位同事，2024年第一季度项目已完成核心模块开发（进度85%）。以下是关键节点说明： 1. 用户认证系统（2月完成） 2. 数据分析模块（3月完成） 3. 测试环境部署（进行中） 下一阶段将重点优化支付接口，请各部门于4月5日前提交测试报告。
spam	尊敬的用户您好！点击下方链接立即领取价值199元的VIP会员（有效期至2023-12-31）。本活动仅限前100名用户，优惠倒计时24小时！[点击领取](http://unknown-server.com/vip) 谢谢您的参与！
normal	各位同事：本周三（10月25日）下午3点在A301会议室召开项目进度会议，会议议程见附件。请携带最新版需求文档。联系人：张伟 电话：138-1234-5678
normal	各位同事，第三季度项目已按计划完成80%进度，附件为详细甘特图。请注意：11月30日前需完成最终测试。技术部将在周五15:00召开线上会议讨论优化方案。
spam	尊敬的用户您好！点击下方链接立即领取100%中奖的积分兑换券！  🔥【投资机会】年化收益率18%的理财产品限时开放，点击查看详情：https://shortlink123.com  🎁免费领取价值199元的电子礼品卡！扫码立即参与：https://bit.ly/giftcard2024  ⚠️注意：您的账户将在24小时内自动扣款598元，如需取消请回复本邮件
normal	各位同事好，根据上周会议决议，Q1项目已完成需求分析阶段（完成率100%）。附件为最新甘特图，请于2024-01-10前反馈修改意见。技术部已就API接口问题提供解决方案（见附件2）。
normal	各位同事好，以下是本季度项目关键节点更新：1. 用户系统测试完成率98%（附测试报告v2.3）；2. 客户培训计划已确认（2024-01-10）；3. 需协调财务部处理付款流程变更。请于本周五前反馈意见至项目组邮箱。
spam	尊敬的用户您好！本店现推出年度最大促销活动，点击下方链接即可享受全部商品5折优惠。活动仅限今日24点前有效，错过不再有！  【立即抢购】https://fakepromolink.com 【限时福利】https://fakebonuslink.com （注：本邮件含3个推广链接）
normal	尊敬的员工：2023年11月工资已按时发放至指定账户，具体明细详见附件。如有疑问请联系财务部张经理（电话：138-1234-5678）。公司地址：北京市朝阳区光华路8号
spam	尊敬的用户您好！您已被随机抽中成为本年度幸运用户，立即点击下方链接【https://safebonus.com claim】即可领取专属奖金。本活动真实有效，参与即有机会赢取额外10万元大奖。注：未中奖用户将自动获得每日签到积分奖励。
spam	尊敬的用户，您的会员账户将于24小时内自动续费！点击下方链接立即享受5折优惠：http://bit.ly/xyz123  免费领取价值$100的购物券（仅限今日）！ http://bit.ly/abc456  警惕！未及时续费可能导致服务中断，请立即处理！
spam	恭喜您获得本年度唯一中奖资格！点击链接立即注册【财富宝】账户，首充即享5%年化收益。账户注册需验证手机号：138****5678，否则视为自动放弃权益。点击下载：https://safetrade2023.com/file/vip.pdf
spam	点击链接立即领取价值5999元的苹果手机！【限时24小时】http://短链123.com http://短链456.org http://短链789.net 赶紧分享给好友，每分享一次再送200元现金红包！【中奖名单已公布】http://短链101.com
spam	点击链接立即购买：http://shortened.suspiciousdomain.com/sale http://another.suspicious.com/deal http://third.suspicious.net offer 您的账户安全提示：免费领取$50话费券，请勿泄露验证码！
spam	恭喜您获得价值$199的终身会员！点击下方链接立即激活：https://example.com/free-member（重复链接3次）  本活动仅限24小时，错过不再有！
spam	点击领取：http://freebonus123.com/claim?code=VX7Z 立即注册即赠5次免单机会！ 新用户专享：9.9元抢购原价199元限量商品 （含追踪器、防伪码） 客服热线：400-888-XXXX
spam	尊敬的用户，您已被选中参与全球分红计划！点击链接【https://shortened.com/lottery】立即领取1000美元现金奖励。本活动仅限24小时，逾期失效！注意：本邮件含3处隐藏链接，请勿转发至他人账户。
spam	【惊喜福利】点击链接立即领取价值5999元iPhone 15一部！点击链接：http://shortened.com?code=VIP2023，限时24小时！错过再等一年！转发3人再送AirPods！
normal	各位同事，以下是第三季度项目进展：1. 完成客户需求分析（截止日期：2023-12-31）；2. 开发团队已组建完毕；3. 需协调财务部预算审批。请于本周五前反馈意见。
normal	尊敬的财务部同事，2023年第三季度财务报表已通过邮件发送至各位邮箱。请于11月10日前完成审核。报表附件包含：Q3_2023_Financials.pdf、Q3_2023_AuditLog.csv。如有疑问请联系财务部张经理（zhangming@company.com）。
normal	各位同事，2024年Q1项目进度会议将于2024年1月15日（周一）14:00在A会议室召开。请携带最新方案文档参会，会议纪要将在会后24小时内发送至全员邮箱。
spam	尊敬的用户您好！您已获得2023年度幸运抽奖资格。请立即点击下方链接完成领奖：http://www.fakelink123.com/claim.html（注意：此链接可能包含钓鱼程序）同时本邮件附赠【限时优惠】券码：FREE2023，有效期至2023-12-31。点击查看更多惊喜：http://www.fakelink456.com/promotion
normal	各位同事好，项目组最新进展如下： 1. 开发阶段已完成85%（详见附件v1.2.pdf） 2. 测试阶段将于2024-02-15启动 3. 请于本周五前反馈需求变更 附件：项目甘特图_v20240110.xlsx 会议安排：周三14:00-15:30 线上讨论（链接：https://conf.example.com/room123）
normal	尊敬的客户，您的账户2023Q3交易明细如下： 交易日期 金额 类型 2023-07-01 ¥5,200 充值 2023-08-15 ¥1,800 消费 请登录官网下载完整报告（官网：https://secure账户.com）。
normal	各位同事好，以下是第三季度项目进展报告（详见附件），重点完成事项包括： 1. 客户管理系统V2.1上线 2. 完成华东区3城部署 3. 预算执行率达成98.7%  下周会议安排：11月30日14:00 线下讨论会（地点：A栋3层会议室）
normal	尊敬的[张伟]先生，您的2024年第二季度账单已生成，详情如下：  收入总额：¥25,678.90 应付款项：¥4,321.50 账户余额：¥21,357.40  付款方式：通过企业网银完成 对账截止日期：2024-06-25  如有疑问，请联系财务部王芳（电话：400-800-1234）
spam	尊敬的用户，您已获得本年度唯一尊享资格！点击下方链接【立即领取】查看详细活动规则：https://短链.com/8877。活动仅剩24小时，每日前100名注册用户可额外获得【会员专属折扣券】！注意：本邮件不承载任何法律效力，谨防诈骗！
normal	各位同事：根据公司财务部通知，2023年第四季度工资将于2023年12月10日通过银行转账发放至各位账户。请注意查收并核对明细。如有疑问请联系人力资源部张经理（电话：138-1234-5678）。  此致  财务部 2023年11月20日
